1609459968s | Voltage: 3.76 V, Current: -715.00 mA, SOC: 88.0 %, USB_Protocol: 114, USB_Current: 5700 mA
1609459968s | Voltage: 3.76 V, Current: -716.00 mA, SOC: 88.0 %, USB_Protocol: 114, USB_Current: 5700 mA
1609459968s | Voltage: 3.76 V, Current: -716.00 mA, SOC: 88.0 %, USB_Protocol: 114, USB_Current: 5700 mA
1609459968s | Voltage: 3.76 V, Current: -721.00 mA, SOC: 88.0 %, USB_Protocol: 114, USB_Current: 5700 mA
1609459968s | Voltage: 3.76 V, Current: -721.00 mA, SOC: 88.0 %, USB_Protocol: 114, USB_Current: 5700 mA
1609459968s | Voltage: 3.76 V, Current: -716.00 mA, SOC: 88.0 %, USB_Protocol: 114, USB_Current: 5700 mA
1609459968s | Voltage: 3.76 V, Current: -719.00 mA, SOC: 88.0 %, USB_Protocol: 114, USB_Current: 5700 mA
1609459968s | Voltage: 3.75 V, Current: -716.00 mA, SOC: 88.0 %, USB_Protocol: 114, USB_Current: 5700 mA
1609459968s | Voltage: 3.75 V, Current: -722.00 mA, SOC: 88.0 %, USB_Protocol: 114, USB_Current: 5700 mA
1609459968s | Voltage: 3.75 V, Current: -721.00 mA, SOC: 88.0 %, USB_Protocol: 114, USB_Current: 5700 mA
1609459968s | Voltage: 3.75 V, Current: -717.00 mA, SOC: 88.0 %, USB_Protocol: 114, USB_Current: 5700 mA
1609459968s | Voltage: 3.75 V, Current: -718.00 mA, SOC: 87.0 %, USB_Protocol: 114, USB_Current: 5700 mA
1609459968s | Voltage: 3.75 V, Current: -718.00 mA, SOC: 87.0 %, USB_Protocol: 114, USB_Current: 5700 mA
1609459968s | Voltage: 3.75 V, Current: -722.00 mA, SOC: 87.0 %, USB_Protocol: 114, USB_Current: 5700 mA
1609460096s | Voltage: 3.75 V, Current: -718.00 mA, SOC: 87.0 %, USB_Protocol: 114, USB_Current: 5700 mA
1609460096s | Voltage: 3.75 V, Current: -717.00 mA, SOC: 87.0 %, USB_Protocol: 114, USB_Current: 5700 mA
1609460096s | Voltage: 3.75 V, Current: -718.00 mA, SOC: 87.0 %, USB_Protocol: 114, USB_Current: 5700 mA
1609460096s | Voltage: 3.75 V, Current: -717.00 mA, SOC: 87.0 %, USB_Protocol: 114, USB_Current: 5700 mA
1609460096s | Voltage: 3.75 V, Current: -723.00 mA, SOC: 87.0 %, USB_Protocol: 114, USB_Current: 5700 mA
1609460096s | Voltage: 3.75 V, Current: -722.00 mA, SOC: 87.0 %, USB_Protocol: 114, USB_Current: 5700 mA
1609460096s | Voltage: 3.75 V, Current: -718.00 mA, SOC: 87.0 %, USB_Protocol: 114, USB_Current: 5700 mA
1609460096s | Voltage: 3.75 V, Current: -718.00 mA, SOC: 87.0 %, USB_Protocol: 114, USB_Current: 5700 mA
1609460096s | Voltage: 3.75 V, Current: -718.00 mA, SOC: 87.0 %, USB_Protocol: 114, USB_Current: 5700 mA
1609460096s | Voltage: 3.75 V, Current: -719.00 mA, SOC: 86.0 %, USB_Protocol: 114, USB_Current: 5700 mA
1609460096s | Voltage: 3.75 V, Current: -719.00 mA, SOC: 86.0 %, USB_Protocol: 114, USB_Current: 5700 mA
1609460096s | Voltage: 3.75 V, Current: -723.00 mA, SOC: 86.0 %, USB_Protocol: 114, USB_Current: 5700 mA
1609460096s | Voltage: 3.75 V, Current: -719.00 mA, SOC: 86.0 %, USB_Protocol: 114, USB_Current: 5700 mA
1609460096s | Voltage: 3.75 V, Current: -719.00 mA, SOC: 86.0 %, USB_Protocol: 114, USB_Current: 5700 mA
